Código da Planilha;Primeira Camada SIOPE;Segunda Camada SIOPE;Terceira Camada SIOPE;Quarta Camada SIOPE;Quinta Camada SIOPE;Observação/Regra
1086;Despesas Custeadas c/ Recursos Vinculados;Outras Transferências de Recursos do FNDE ;Educação Infantil (Creche) ;782 - Transporte Escolar;
1493;Despesas Custeadas c/ Recursos Vinculados;Outras Transferências de Recursos do FNDE ;Educação Infantil (Pré-Escola) ;122 - Administração Geral;
1093;Despesas Custeadas c/ Recursos Vinculados;Outras Transferências de Recursos do FNDE ;Educação Infantil (Pré-Escola) ;306 - Alimentação e Nutrição - Merenda Escolar;
1160;Despesas Custeadas c/ Recursos Vinculados;Outras Transferências de Recursos do FNDE ;Educação Infantil (Pré-Escola) ;365 - Educação Infantil;
1456;Despesas Custeadas c/ Recursos Vinculados;Outras Transferências de Recursos do FNDE ;Educação Infantil (Pré-Escola) ;367 - Educação Especial;
1096;Despesas Custeadas c/ Recursos Vinculados;Outras Transferências de Recursos do FNDE ;Educação Infantil (Pré-Escola) ;782 - Transporte Escolar;
1505;Despesas Custeadas c/ Recursos Vinculados;Outros Recursos Vinculados à Educação ;Ensino Fundamental ;122 - Administração Geral;
1372;Despesas Custeadas c/ Recursos Vinculados;Outros Recursos Vinculados à Educação ;Ensino Fundamental ;306 - Alimentação e Nutrição - Merenda Escolar;
1373;Despesas Custeadas c/ Recursos Vinculados;Outros Recursos Vinculados à Educação ;Ensino Fundamental ;361 - Ensino Fundamental;
1469;Despesas Custeadas c/ Recursos Vinculados;Outros Recursos Vinculados à Educação ;Ensino Fundamental ;366 - Educação de Jovens e Adultos;
1470;Despesas Custeadas c/ Recursos Vinculados;Outros Recursos Vinculados à Educação ;Ensino Fundamental ;367 - Educação Especial;
1374;Despesas Custeadas c/ Recursos Vinculados;Outros Recursos Vinculados à Educação ;Ensino Fundamental ;782 - Transporte Escolar;
1506;Despesas Custeadas c/ Recursos Vinculados;Outros Recursos Vinculados à Educação ;Ensino Médio ;122 - Administração Geral;
1375;Despesas Custeadas c/ Recursos Vinculados;Outros Recursos Vinculados à Educação ;Ensino Médio ;306 - Alimentação e Nutrição - Merenda Escolar;
1376;Despesas Custeadas c/ Recursos Vinculados;Outros Recursos Vinculados à Educação ;Ensino Médio ;362 - Ensino Médio;
1471;Despesas Custeadas c/ Recursos Vinculados;Outros Recursos Vinculados à Educação ;Ensino Médio ;366 - Educação de Jovens e Adultos;
1472;Despesas Custeadas c/ Recursos Vinculados;Outros Recursos Vinculados à Educação ;Ensino Médio ;367 - Educação Especial;
1377;Despesas Custeadas c/ Recursos Vinculados;Outros Recursos Vinculados à Educação ;Ensino Médio ;782 - Transporte Escolar;
1507;Despesas Custeadas c/ Recursos Vinculados;Outros Recursos Vinculados à Educação ;Ensino Profissional ;122 - Administração Geral;
1378;Despesas Custeadas c/ Recursos Vinculados;Outros Recursos Vinculados à Educação ;Ensino Profissional ;306 - Alimentação e Nutrição - Merenda Escolar;
1379;Despesas Custeadas c/ Recursos Vinculados;Outros Recursos Vinculados à Educação ;Ensino Profissional ;363 - Ensino Profissional;
1380;Despesas Custeadas c/ Recursos Vinculados;Outros Recursos Vinculados à Educação ;Ensino Profissional ;782 - Transporte Escolar;
1508;Despesas Custeadas c/ Recursos Vinculados;Outros Recursos Vinculados à Educação ;Educação Infantil (Creche) ;122 - Administração Geral;
1381;Despesas Custeadas c/ Recursos Vinculados;Outros Recursos Vinculados à Educação ;Educação Infantil (Creche) ;306 - Alimentação e Nutrição - Merenda Escolar;
1382;Despesas Custeadas c/ Recursos Vinculados;Outros Recursos Vinculados à Educação ;Educação Infantil (Creche) ;365 - Educação Infantil;
1473;Despesas Custeadas c/ Recursos Vinculados;Outros Recursos Vinculados à Educação ;Educação Infantil (Creche) ;367 - Educação Especial;
1383;Despesas Custeadas c/ Recursos Vinculados;Outros Recursos Vinculados à Educação ;Educação Infantil (Creche) ;782 - Transporte Escolar;
1509;Despesas Custeadas c/ Recursos Vinculados;Outros Recursos Vinculados à Educação ;Educação Infantil (Pré-Escola) ;122 - Administração Geral;
1384;Despesas Custeadas c/ Recursos Vinculados;Outros Recursos Vinculados à Educação ;Educação Infantil (Pré-Escola) ;306 - Alimentação e Nutrição - Merenda Escolar;
1385;Despesas Custeadas c/ Recursos Vinculados;Outros Recursos Vinculados à Educação ;Educação Infantil (Pré-Escola) ;365 - Educação Infantil;
1474;Despesas Custeadas c/ Recursos Vinculados;Outros Recursos Vinculados à Educação ;Educação Infantil (Pré-Escola) ;367 - Educação Especial;
1386;Despesas Custeadas c/ Recursos Vinculados;Outros Recursos Vinculados à Educação ;Educação Infantil (Pré-Escola) ;782 - Transporte Escolar;
1484;Despesas Custeadas c/ Recursos Vinculados;PDDE ;Ensino Fundamental ;122 - Administração Geral;
1003;Despesas Custeadas c/ Recursos Vinculados;PDDE ;Ensino Fundamental ;306 - Alimentação e Nutrição - Merenda Escolar;
1147;Despesas Custeadas c/ Recursos Vinculados;PDDE ;Ensino Fundamental ;361 - Ensino Fundamental;
1445;Despesas Custeadas c/ Recursos Vinculados;PDDE ;Ensino Fundamental ;366 - Educação de Jovens e Adultos;
1446;Despesas Custeadas c/ Recursos Vinculados;PDDE ;Ensino Fundamental ;367 - Educação Especial;
1006;Despesas Custeadas c/ Recursos Vinculados;PDDE ;Ensino Fundamental ;782 - Transporte Escolar;
1485;Despesas Custeadas c/ Recursos Vinculados;PDDE ;Ensino Médio ;122 - Administração Geral;
1013;Despesas Custeadas c/ Recursos Vinculados;PDDE ;Ensino Médio ;306 - Alimentação e Nutrição - Merenda Escolar;
1149;Despesas Custeadas c/ Recursos Vinculados;PDDE ;Ensino Médio ;362 - Ensino Médio;
1447;Despesas Custeadas c/ Recursos Vinculados;PDDE ;Ensino Médio ;366 - Educação de Jovens e Adultos;
1448;Despesas Custeadas c/ Recursos Vinculados;PDDE ;Ensino Médio ;367 - Educação Especial;
1016;Despesas Custeadas c/ Recursos Vinculados;PDDE ;Ensino Médio ;782 - Transporte Escolar;
1486;Despesas Custeadas c/ Recursos Vinculados;PDDE ;Ensino Profissional ;122 - Administração Geral;
1023;Despesas Custeadas c/ Recursos Vinculados;PDDE ;Ensino Profissional ;306 - Alimentação e Nutrição - Merenda Escolar;
1151;Despesas Custeadas c/ Recursos Vinculados;PDDE ;Ensino Profissional ;363 - Ensino Profissional;
1026;Despesas Custeadas c/ Recursos Vinculados;PDDE ;Ensino Profissional ;782 - Transporte Escolar;
1487;Despesas Custeadas c/ Recursos Vinculados;PDDE ;Educação Infantil (Creche) ;122 - Administração Geral;
1033;Despesas Custeadas c/ Recursos Vinculados;PDDE ;Educação Infantil (Creche) ;306 - Alimentação e Nutrição - Merenda Escolar;
1152;Despesas Custeadas c/ Recursos Vinculados;PDDE ;Educação Infantil (Creche) ;365 - Educação Infantil;
1449;Despesas Custeadas c/ Recursos Vinculados;PDDE ;Educação Infantil (Creche) ;367 - Educação Especial;
1036;Despesas Custeadas c/ Recursos Vinculados;PDDE ;Educação Infantil (Creche) ;782 - Transporte Escolar;
1488;Despesas Custeadas c/ Recursos Vinculados;PDDE ;Educação Infantil (Pré-Escola) ;122 - Administração Geral;
1043;Despesas Custeadas c/ Recursos Vinculados;PDDE ;Educação Infantil (Pré-Escola) ;306 - Alimentação e Nutrição - Merenda Escolar;
1153;Despesas Custeadas c/ Recursos Vinculados;PDDE ;Educação Infantil (Pré-Escola) ;365 - Educação Infantil;
1450;Despesas Custeadas c/ Recursos Vinculados;PDDE ;Educação Infantil (Pré-Escola) ;367 - Educação Especial;
1046;Despesas Custeadas c/ Recursos Vinculados;PDDE ;Educação Infantil (Pré-Escola) ;782 - Transporte Escolar;
867;Despesas Custeadas c/ Recursos Vinculados;PNAE ;Ensino Fundamental ;306 - Alimentação e Nutrição - Merenda Escolar;
1433;Despesas Custeadas c/ Recursos Vinculados;PNAE ;Ensino Fundamental ;366 - Educação de Jovens e Adultos;
1434;Despesas Custeadas c/ Recursos Vinculados;PNAE ;Ensino Fundamental ;367 - Educação Especial;
880;Despesas Custeadas c/ Recursos Vinculados;PNAE ;Ensino Médio ;306 - Alimentação e Nutrição - Merenda Escolar;
1435;Despesas Custeadas c/ Recursos Vinculados;PNAE ;Ensino Médio ;366 - Educação de Jovens e Adultos;
1436;Despesas Custeadas c/ Recursos Vinculados;PNAE ;Ensino Médio ;367 - Educação Especial;
893;Despesas Custeadas c/ Recursos Vinculados;PNAE ;Ensino Profissional ;306 - Alimentação e Nutrição - Merenda Escolar;
904;Despesas Custeadas c/ Recursos Vinculados;PNAE ;Educação Infantil (Creche) ;306 - Alimentação e Nutrição - Merenda Escolar;
1437;Despesas Custeadas c/ Recursos Vinculados;PNAE ;Educação Infantil (Creche) ;367 - Educação Especial;
916;Despesas Custeadas c/ Recursos Vinculados;PNAE ;Educação Infantil (Pré-Escola) ;306 - Alimentação e Nutrição - Merenda Escolar;
1438;Despesas Custeadas c/ Recursos Vinculados;PNAE ;Educação Infantil (Pré-Escola) ;367 - Educação Especial;
933;Despesas Custeadas c/ Recursos Vinculados;PNATE ;Ensino Fundamental ;782 - Transporte Escolar;
1439;Despesas Custeadas c/ Recursos Vinculados;PNATE ;Ensino Fundamental ;366 - Educação de Jovens e Adultos;
1440;Despesas Custeadas c/ Recursos Vinculados;PNATE ;Ensino Fundamental ;367 - Educação Especial;
946;Despesas Custeadas c/ Recursos Vinculados;PNATE ;Ensino Médio ;782 - Transporte Escolar;
1441;Despesas Custeadas c/ Recursos Vinculados;PNATE ;Ensino Médio ;366 - Educação de Jovens e Adultos;
1442;Despesas Custeadas c/ Recursos Vinculados;PNATE ;Ensino Médio ;367 - Educação Especial;
957;Despesas Custeadas c/ Recursos Vinculados;PNATE ;Ensino Profissional ;782 - Transporte Escolar;
969;Despesas Custeadas c/ Recursos Vinculados;PNATE ;Educação Infantil (Creche) ;782 - Transporte Escolar;
1443;Despesas Custeadas c/ Recursos Vinculados;PNATE ;Educação Infantil (Creche) ;367 - Educação Especial;
981;Despesas Custeadas c/ Recursos Vinculados;PNATE ;Educação Infantil (Pré-Escola) ;782 - Transporte Escolar;
1444;Despesas Custeadas c/ Recursos Vinculados;PNATE ;Educação Infantil (Pré-Escola) ;367 - Educação Especial;
1556;Despesas Custeadas c/ Recursos Vinculados;Royalties do Petróleo e Gás Natural Vinculados à Educação ;Ensino Fundamental ;122 - Administração Geral;
1557;Despesas Custeadas c/ Recursos Vinculados;Royalties do Petróleo e Gás Natural Vinculados à Educação ;Ensino Fundamental ;306 - Alimentação e Nutrição - Merenda Escolar;
1558;Despesas Custeadas c/ Recursos Vinculados;Royalties do Petróleo e Gás Natural Vinculados à Educação ;Ensino Fundamental ;361 - Ensino Fundamental;
1635;Despesas Custeadas c/ Recursos Vinculados;Royalties do Petróleo e Gás Natural Vinculados à Educação ;Ensino Fundamental ;366 - Educação de Jovens e Adultos;
1636;Despesas Custeadas c/ Recursos Vinculados;Royalties do Petróleo e Gás Natural Vinculados à Educação ;Ensino Fundamental ;367 - Educação Especial;
1607;Despesas Custeadas c/ Recursos Vinculados;Royalties do Petróleo e Gás Natural Vinculados à Educação ;Ensino Fundamental ;782 - Transporte Escolar;
1560;Despesas Custeadas c/ Recursos Vinculados;Royalties do Petróleo e Gás Natural Vinculados à Educação ;Ensino Médio ;122 - Administração Geral;
1561;Despesas Custeadas c/ Recursos Vinculados;Royalties do Petróleo e Gás Natural Vinculados à Educação ;Ensino Médio ;306 - Alimentação e Nutrição - Merenda Escolar;
1562;Despesas Custeadas c/ Recursos Vinculados;Royalties do Petróleo e Gás Natural Vinculados à Educação ;Ensino Médio ;362 - Ensino Médio;
1637;Despesas Custeadas c/ Recursos Vinculados;Royalties do Petróleo e Gás Natural Vinculados à Educação ;Ensino Médio ;366 - Educação de Jovens e Adultos;
1638;Despesas Custeadas c/ Recursos Vinculados;Royalties do Petróleo e Gás Natural Vinculados à Educação ;Ensino Médio ;367 - Educação Especial;
1608;Despesas Custeadas c/ Recursos Vinculados;Royalties do Petróleo e Gás Natural Vinculados à Educação ;Ensino Médio ;782 - Transporte Escolar;
1564;Despesas Custeadas c/ Recursos Vinculados;Royalties do Petróleo e Gás Natural Vinculados à Educação ;Ensino Profissional ;122 - Administração Geral;
1565;Despesas Custeadas c/ Recursos Vinculados;Royalties do Petróleo e Gás Natural Vinculados à Educação ;Ensino Profissional ;306 - Alimentação e Nutrição - Merenda Escolar;
1609;Despesas Custeadas c/ Recursos Vinculados;Royalties do Petróleo e Gás Natural Vinculados à Educação ;Ensino Profissional ;363 - Ensino Profissional;
1610;Despesas Custeadas c/ Recursos Vinculados;Royalties do Petróleo e Gás Natural Vinculados à Educação ;Ensino Profissional ;782 - Transporte Escolar;
1567;Despesas Custeadas c/ Recursos Vinculados;Royalties do Petróleo e Gás Natural Vinculados à Educação ;Ensino Superior ;122 - Administração Geral;
1568;Despesas Custeadas c/ Recursos Vinculados;Royalties do Petróleo e Gás Natural Vinculados à Educação ;Ensino Superior ;306 - Alimentação e Nutrição - Merenda Escolar;
1611;Despesas Custeadas c/ Recursos Vinculados;Royalties do Petróleo e Gás Natural Vinculados à Educação ;Ensino Superior ;364 - Ensino Superior;
1612;Despesas Custeadas c/ Recursos Vinculados;Royalties do Petróleo e Gás Natural Vinculados à Educação ;Ensino Superior ;782 - Transporte Escolar;
1570;Despesas Custeadas c/ Recursos Vinculados;Royalties do Petróleo e Gás Natural Vinculados à Educação ;Educação Infantil (Creche) ;122 - Administração Geral;
1571;Despesas Custeadas c/ Recursos Vinculados;Royalties do Petróleo e Gás Natural Vinculados à Educação ;Educação Infantil (Creche) ;306 - Alimentação e Nutrição - Merenda Escolar;
1613;Despesas Custeadas c/ Recursos Vinculados;Royalties do Petróleo e Gás Natural Vinculados à Educação ;Educação Infantil (Creche) ;365 - Educação Infantil;
1614;Despesas Custeadas c/ Recursos Vinculados;Royalties do Petróleo e Gás Natural Vinculados à Educação ;Educação Infantil (Creche) ;367 - Educação Especial;
1615;Despesas Custeadas c/ Recursos Vinculados;Royalties do Petróleo e Gás Natural Vinculados à Educação ;Educação Infantil (Creche) ;782 - Transporte Escolar;
1573;Despesas Custeadas c/ Recursos Vinculados;Royalties do Petróleo e Gás Natural Vinculados à Educação ;Educação Infantil (Pré-Escola) ;122 - Administração Geral;
1574;Despesas Custeadas c/ Recursos Vinculados;Royalties do Petróleo e Gás Natural Vinculados à Educação ;Educação Infantil (Pré-Escola) ;306 - Alimentação e Nutrição - Merenda Escolar;
1616;Despesas Custeadas c/ Recursos Vinculados;Royalties do Petróleo e Gás Natural Vinculados à Educação ;Educação Infantil (Pré-Escola) ;365 - Educação Infantil;
1617;Despesas Custeadas c/ Recursos Vinculados;Royalties do Petróleo e Gás Natural Vinculados à Educação ;Educação Infantil (Pré-Escola) ;367 - Educação Especial;
1618;Despesas Custeadas c/ Recursos Vinculados;Royalties do Petróleo e Gás Natural Vinculados à Educação ;Educação Infantil (Pré-Escola) ;782 - Transporte Escolar;
1499;Despesas Custeadas c/ Recursos Vinculados;Transferências do Estado referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Fundamental ;122 - Administração Geral;
1174;Despesas Custeadas c/ Recursos Vinculados;Transferências do Estado referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Fundamental ;306 - Alimentação e Nutrição - Merenda Escolar;
1176;Despesas Custeadas c/ Recursos Vinculados;Transferências do Estado referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Fundamental ;361 - Ensino Fundamental;
1463;Despesas Custeadas c/ Recursos Vinculados;Transferências do Estado referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Fundamental ;366 - Educação de Jovens e Adultos;
1464;Despesas Custeadas c/ Recursos Vinculados;Transferências do Estado referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Fundamental ;367 - Educação Especial;
1179;Despesas Custeadas c/ Recursos Vinculados;Transferências do Estado referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Fundamental ;782 - Transporte Escolar;
1500;Despesas Custeadas c/ Recursos Vinculados;Transferências do Estado referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Médio ;122 - Administração Geral;
1188;Despesas Custeadas c/ Recursos Vinculados;Transferências do Estado referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Médio ;306 - Alimentação e Nutrição - Merenda Escolar;
1190;Despesas Custeadas c/ Recursos Vinculados;Transferências do Estado referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Médio ;362 - Ensino Médio;
1465;Despesas Custeadas c/ Recursos Vinculados;Transferências do Estado referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Médio ;366 - Educação de Jovens e Adultos;
1466;Despesas Custeadas c/ Recursos Vinculados;Transferências do Estado referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Médio ;367 - Educação Especial;
1193;Despesas Custeadas c/ Recursos Vinculados;Transferências do Estado referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Médio ;782 - Transporte Escolar;
1501;Despesas Custeadas c/ Recursos Vinculados;Transferências do Estado referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Profissional ;122 - Administração Geral;
1215;Despesas Custeadas c/ Recursos Vinculados;Transferências do Estado referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Profissional ;306 - Alimentação e Nutrição - Merenda Escolar;
1217;Despesas Custeadas c/ Recursos Vinculados;Transferências do Estado referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Profissional ;363 - Ensino Profissional;
1218;Despesas Custeadas c/ Recursos Vinculados;Transferências do Estado referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Profissional ;782 - Transporte Escolar;
1502;Despesas Custeadas c/ Recursos Vinculados;Transferências do Estado referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Superior ;122 - Administração Geral;
1203;Despesas Custeadas c/ Recursos Vinculados;Transferências do Estado referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Superior ;306 - Alimentação e Nutrição - Merenda Escolar;
1205;Despesas Custeadas c/ Recursos Vinculados;Transferências do Estado referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Superior ;364 - Ensino Superior;
1206;Despesas Custeadas c/ Recursos Vinculados;Transferências do Estado referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Superior ;782 - Transporte Escolar;
1503;Despesas Custeadas c/ Recursos Vinculados;Transferências do Estado referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Educação Infantil (Creche) ;122 - Administração Geral;
1227;Despesas Custeadas c/ Recursos Vinculados;Transferências do Estado referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Educação Infantil (Creche) ;306 - Alimentação e Nutrição - Merenda Escolar;
1229;Despesas Custeadas c/ Recursos Vinculados;Transferências do Estado referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Educação Infantil (Creche) ;365 - Educação Infantil;
1467;Despesas Custeadas c/ Recursos Vinculados;Transferências do Estado referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Educação Infantil (Creche) ;367 - Educação Especial;
1231;Despesas Custeadas c/ Recursos Vinculados;Transferências do Estado referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Educação Infantil (Creche) ;782 - Transporte Escolar;
1504;Despesas Custeadas c/ Recursos Vinculados;Transferências do Estado referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Educação Infantil (Pré-Escola) ;122 - Administração Geral;
1240;Despesas Custeadas c/ Recursos Vinculados;Transferências do Estado referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Educação Infantil (Pré-Escola) ;306 - Alimentação e Nutrição - Merenda Escolar;
1242;Despesas Custeadas c/ Recursos Vinculados;Transferências do Estado referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Educação Infantil (Pré-Escola) ;365 - Educação Infantil;
1468;Despesas Custeadas c/ Recursos Vinculados;Transferências do Estado referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Educação Infantil (Pré-Escola) ;367 - Educação Especial;
1244;Despesas Custeadas c/ Recursos Vinculados;Transferências do Estado referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Educação Infantil (Pré-Escola) ;782 - Transporte Escolar;
1536;Despesas Custeadas c/ Recursos Vinculados;Transferências de Municípios referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Fundamental ;122 - Administração Geral;
1537;Despesas Custeadas c/ Recursos Vinculados;Transferências de Municípios referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Fundamental ;306 - Alimentação e Nutrição - Merenda Escolar;
1538;Despesas Custeadas c/ Recursos Vinculados;Transferências de Municípios referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Fundamental ;361 - Ensino Fundamental;
1631;Despesas Custeadas c/ Recursos Vinculados;Transferências de Municípios referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Fundamental ;366 - Educação de Jovens e Adultos;
1632;Despesas Custeadas c/ Recursos Vinculados;Transferências de Municípios referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Fundamental ;367 - Educação Especial;
1595;Despesas Custeadas c/ Recursos Vinculados;Transferências de Municípios referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Fundamental ;782 - Transporte Escolar;
1540;Despesas Custeadas c/ Recursos Vinculados;Transferências de Municípios referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Médio ;122 - Administração Geral;
1541;Despesas Custeadas c/ Recursos Vinculados;Transferências de Municípios referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Médio ;306 - Alimentação e Nutrição - Merenda Escolar;
1542;Despesas Custeadas c/ Recursos Vinculados;Transferências de Municípios referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Médio ;362 - Ensino Médio;
1633;Despesas Custeadas c/ Recursos Vinculados;Transferências de Municípios referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Médio ;366 - Educação de Jovens e Adultos;
1634;Despesas Custeadas c/ Recursos Vinculados;Transferências de Municípios referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Médio ;367 - Educação Especial;
1596;Despesas Custeadas c/ Recursos Vinculados;Transferências de Municípios referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Médio ;782 - Transporte Escolar;
1544;Despesas Custeadas c/ Recursos Vinculados;Transferências de Municípios referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Profissional ;122 - Administração Geral;
1545;Despesas Custeadas c/ Recursos Vinculados;Transferências de Municípios referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Profissional ;306 - Alimentação e Nutrição - Merenda Escolar;
1597;Despesas Custeadas c/ Recursos Vinculados;Transferências de Municípios referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Profissional ;363 - Ensino Profissional;
1598;Despesas Custeadas c/ Recursos Vinculados;Transferências de Municípios referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Profissional ;728 - Transporte Escolar;
1547;Despesas Custeadas c/ Recursos Vinculados;Transferências de Municípios referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Superior ;122 - Administração Geral;
1548;Despesas Custeadas c/ Recursos Vinculados;Transferências de Municípios referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Superior ;306 - Alimentação e Nutrição - Merenda Escolar;
1599;Despesas Custeadas c/ Recursos Vinculados;Transferências de Municípios referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Superior ;364 - Ensino Superior;
1600;Despesas Custeadas c/ Recursos Vinculados;Transferências de Municípios referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Superior ;782 - Transporte Escolar;
1550;Despesas Custeadas c/ Recursos Vinculados;Transferências de Municípios referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Educação Infantil (Creche) ;122 - Administração Geral;
1551;Despesas Custeadas c/ Recursos Vinculados;Transferências de Municípios referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Educação Infantil (Creche) ;306 - Alimentação e Nutrição - Merenda Escolar;
1601;Despesas Custeadas c/ Recursos Vinculados;Transferências de Municípios referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Educação Infantil (Creche) ;365 - Educação Infantil;
1602;Despesas Custeadas c/ Recursos Vinculados;Transferências de Municípios referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Educação Infantil (Creche) ;367 - Educação Especial;
1603;Despesas Custeadas c/ Recursos Vinculados;Transferências de Municípios referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Educação Infantil (Creche) ;782 - Transporte Escolar;
1553;Despesas Custeadas c/ Recursos Vinculados;Transferências de Municípios referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Educação Infantil (Pré-Escola) ;122 - Administração Geral;
1554;Despesas Custeadas c/ Recursos Vinculados;Transferências de Municípios referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Educação Infantil (Pré-Escola) ;306 - Alimentação e Nutrição - Merenda Escolar;
1604;Despesas Custeadas c/ Recursos Vinculados;Transferências de Municípios referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Educação Infantil (Pré-Escola) ;365 - Educação Infantil;
1605;Despesas Custeadas c/ Recursos Vinculados;Transferências de Municípios referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Educação Infantil (Pré-Escola) ;367 - Educação Especial;
1606;Despesas Custeadas c/ Recursos Vinculados;Transferências de Municípios referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Educação Infantil (Pré-Escola) ;782 - Transporte Escolar;
1494;Despesas Custeadas c/ Recursos Vinculados;Transferências da União referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Fundamental ;122 - Administração Geral;
1103;Despesas Custeadas c/ Recursos Vinculados;Transferências da União referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Fundamental ;306 - Alimentação e Nutrição - Merenda Escolar;
1161;Despesas Custeadas c/ Recursos Vinculados;Transferências da União referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Fundamental ;361 - Ensino Fundamental;
1457;Despesas Custeadas c/ Recursos Vinculados;Transferências da União referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Fundamental ;366 - Educação de Jovens e Adultos;
1458;Despesas Custeadas c/ Recursos Vinculados;Transferências da União referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Fundamental ;367 - Educação Especial;
1106;Despesas Custeadas c/ Recursos Vinculados;Transferências da União referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Fundamental ;782 - Transporte Escolar;
1495;Despesas Custeadas c/ Recursos Vinculados;Transferências da União referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Médio ;122 - Administração Geral;
1113;Despesas Custeadas c/ Recursos Vinculados;Transferências da União referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Médio ;306 - Alimentação e Nutrição - Merenda Escolar;
1163;Despesas Custeadas c/ Recursos Vinculados;Transferências da União referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Médio ;362 - Ensino Médio;
1459;Despesas Custeadas c/ Recursos Vinculados;Transferências da União referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Médio ;366 - Educação de Jovens e Adultos;
1460;Despesas Custeadas c/ Recursos Vinculados;Transferências da União referentes a Convênios ou de Contratos de Repasse vinculados à Educação ;Ensino Médio ;367 - Educação Especial;
